studyInstanceUID,filepath
1.2.276.0.7230010.3.1.2.8323329.25722.1517874467.349556,"/defaultStorage/fsRetrieve/38/b7/38b75e9f5cc247538ce1e747f85ba81f.dcm"
1.2.276.0.7230010.3.1.2.8323329.10645.1517874353.228083,"/defaultStorage/fsRetrieve/bf/40/bf403fe22b024aa7a0db3435fa9b3c8a.dcm"
1.2.276.0.7230010.3.1.2.8323329.20610.1517874428.915527,"/defaultStorage/fsRetrieve/57/27/572744ec91cf401e9a733534117c98b0.dcm"
1.2.276.0.7230010.3.1.2.8323329.4156.1517874306.264232,"/defaultStorage/fsRetrieve/ba/30/ba3035444cb64133af81df86fc65546c.dcm"
1.2.276.0.7230010.3.1.2.8323329.25418.1517874464.762024,"/defaultStorage/fsRetrieve/8f/58/8f58acee586c473e9416057b81194bfc.dcm"
1.2.276.0.7230010.3.1.2.8323329.2098.1517874294.658777,"/defaultStorage/fsRetrieve/80/15/801501425df949c79b62f546cf8417e4.dcm"
1.2.276.0.7230010.3.1.2.8323329.2514.1517874297.3914,"/defaultStorage/fsRetrieve/c2/c3/c2c3b199fcd14f708e2fec6450aff7ab.dcm"
1.2.276.0.7230010.3.1.2.8323329.18603.1517874412.568712,"/defaultStorage/fsRetrieve/ba/76/ba76ae5e9c8d416d95d1d3b3a02ff9c3.dcm"
1.2.276.0.7230010.3.1.2.8323329.30499.1517874501.470201,"/defaultStorage/fsRetrieve/e4/38/e438916f3ed24b27a91faec95a5ccaa5.dcm"
1.2.276.0.7230010.3.1.2.8323329.27168.1517874476.235555,"/defaultStorage/fsRetrieve/4c/c9/4cc923cbc0f5483d917a2126b3fe2418.dcm"
1.2.276.0.7230010.3.1.2.8323329.2891.1517874298.954910,"/defaultStorage/fsRetrieve/28/d7/28d78c1c97a9470c9b2d29bb55b10093.dcm"
1.2.276.0.7230010.3.1.2.8323329.18214.1517874409.280000,"/defaultStorage/fsRetrieve/fe/3b/fe3bbdb807f64471b0fe88c697673557.dcm"
1.2.276.0.7230010.3.1.2.8323329.15886.1517874393.579698,"/defaultStorage/fsRetrieve/bd/fe/bdfe886fa188470295759c3f3111447d.dcm"
1.2.276.0.7230010.3.1.2.8323329.3012.1517874299.668078,"/defaultStorage/fsRetrieve/e1/d8/e1d85acc369d44cfb2b01b76d55058cc.dcm"
1.2.276.0.7230010.3.1.2.8323329.6144.1517874322.356152,"/defaultStorage/fsRetrieve/e3/cb/e3cb25f8d0234cf99b98d7adfedccf21.dcm"
1.2.276.0.7230010.3.1.2.8323329.28268.1517874484.260128,"/defaultStorage/fsRetrieve/0c/bd/0cbd7b03766146a5b6e139ae9b3d8b68.dcm"
1.2.276.0.7230010.3.1.2.8323329.23634.1517874449.148238,"/defaultStorage/fsRetrieve/32/7f/327f3641361546ac851c798fccb1ec80.dcm"
1.2.276.0.7230010.3.1.2.8323329.30517.1517874502.368915,"/defaultStorage/fsRetrieve/7b/bf/7bbf3190c7ba49efb991f85411929e9c.dcm"
1.2.276.0.7230010.3.1.2.8323329.24608.1517874455.433229,"/defaultStorage/fsRetrieve/82/85/8285b71dceb9446096eb8d6fb40cafbb.dcm"
1.2.276.0.7230010.3.1.2.8323329.16567.1517874398.287670,"/defaultStorage/fsRetrieve/dc/98/dc982a1861cd4c1da77ecd545510c543.dcm"
1.2.276.0.7230010.3.1.2.8323329.30884.1517874504.908160,"/defaultStorage/fsRetrieve/a9/f0/a9f003274b7344e6bcedffbba0bb748d.dcm"
1.2.276.0.7230010.3.1.2.8323329.25758.1517874467.514527,"/defaultStorage/fsRetrieve/8c/87/8c87db10e53e495e8b200fdeb478304f.dcm"
1.2.276.0.7230010.3.1.2.8323329.12854.1517874368.8982,"/defaultStorage/fsRetrieve/b3/44/b34454f2fb514f18a4bf114381e935d9.dcm"
1.2.276.0.7230010.3.1.2.8323329.5732.1517874317.872796,"/defaultStorage/fsRetrieve/4e/20/4e20bccfe3894d4797ff2301d8e30154.dcm"
1.2.276.0.7230010.3.1.2.8323329.11020.1517874355.822134,"/defaultStorage/fsRetrieve/fc/6e/fc6effdad26c41b4ab610767be2e139a.dcm"
1.2.276.0.7230010.3.1.2.8323329.1500.1517874291.262309,"/defaultStorage/fsRetrieve/5e/d6/5ed67a75f9084e0392bc78f3c8c45904.dcm"
1.2.276.0.7230010.3.1.2.8323329.17460.1517874404.199955,"/defaultStorage/fsRetrieve/4f/7b/4f7b94165a1e4a81b14e8ad278280d48.dcm"
1.2.276.0.7230010.3.1.2.8323329.2708.1517874298.34280,"/defaultStorage/fsRetrieve/73/14/731406c4c3d44d41b809bbee57a4815f.dcm"
1.2.276.0.7230010.3.1.2.8323329.30298.1517874497.649836,"/defaultStorage/fsRetrieve/24/09/2409e5ce8113414c8faed9a4bbbcb46c.dcm"
1.2.276.0.7230010.3.1.2.8323329.27796.1517874480.637645,"/defaultStorage/fsRetrieve/e6/44/e644394b3a9d44268956349e31396aa8.dcm"
1.2.276.0.7230010.3.1.2.8323329.28274.1517874484.313152,"/defaultStorage/fsRetrieve/b9/1b/b91b2e43b3a448de8811cf7d798308f9.dcm"
1.2.276.0.7230010.3.1.2.8323329.8766.1517874339.249882,"/defaultStorage/fsRetrieve/da/4e/da4e5a98338f4c0d86930b609b205113.dcm"
1.2.276.0.7230010.3.1.2.8323329.15816.1517874393.238041,"/defaultStorage/fsRetrieve/46/88/4688ca1fb48945329513e22e39bad0ba.dcm"
1.2.276.0.7230010.3.1.2.8323329.9430.1517874343.28923,"/defaultStorage/fsRetrieve/4c/5a/4c5aecaf77df492485801fa82bf01542.dcm"
1.2.276.0.7230010.3.1.2.8323329.7759.1517874333.471069,"/defaultStorage/fsRetrieve/d9/dd/d9dd37f9780a40dfac51e696408f19cf.dcm"
1.2.276.0.7230010.3.1.2.8323329.21971.1517874438.111007,"/defaultStorage/fsRetrieve/5c/71/5c71f7f85c5a4473a3dba28eb7ae0b1a.dcm"
1.2.276.0.7230010.3.1.2.8323329.11622.1517874359.601016,"/defaultStorage/fsRetrieve/e0/6d/e06d6f6273db442c982a132f62259319.dcm"
1.2.276.0.7230010.3.1.2.8323329.29568.1517874492.615845,"/defaultStorage/fsRetrieve/d9/bd/d9bdba8149aa40e281da381cbb6d7c30.dcm"
1.2.276.0.7230010.3.1.2.8323329.11470.1517874358.688630,"/defaultStorage/fsRetrieve/39/b4/39b4323006834380b233e32d1638d9c6.dcm"
1.2.276.0.7230010.3.1.2.8323329.18861.1517874413.999229,"/defaultStorage/fsRetrieve/ac/cd/accda41d7d724341b24c3b820205d27d.dcm"
1.2.276.0.7230010.3.1.2.8323329.9089.1517874341.47434,"/defaultStorage/fsRetrieve/54/68/5468045519fd4796a98996d0997d2481.dcm"
1.2.276.0.7230010.3.1.2.8323329.7774.1517874333.552143,"/defaultStorage/fsRetrieve/d3/ab/d3ab6600bab0438c8cd3c5800be9b61c.dcm"
1.2.276.0.7230010.3.1.2.8323329.7860.1517874334.48476,"/defaultStorage/fsRetrieve/99/d0/99d0c9ed4a334658ae3a75cf0c497c23.dcm"
1.2.276.0.7230010.3.1.2.8323329.14848.1517874382.177397,"/defaultStorage/fsRetrieve/bf/97/bf971aa9cc9b4231b054194d941d7674.dcm"
1.2.276.0.7230010.3.1.2.8323329.23428.1517874448.51671,"/defaultStorage/fsRetrieve/65/c8/65c86329982a4ad78d95a813b31decbb.dcm"
1.2.276.0.7230010.3.1.2.8323329.10632.1517874353.168320,"/defaultStorage/fsRetrieve/79/b1/79b1fe896a00441b821b8a06aa4b4989.dcm"
1.2.276.0.7230010.3.1.2.8323329.4556.1517874308.319318,"/defaultStorage/fsRetrieve/6e/b2/6eb245741d2a4f4fa10ce81cac207821.dcm"
1.2.276.0.7230010.3.1.2.8323329.3384.1517874301.801310,"/defaultStorage/fsRetrieve/9d/70/9d70dac5a3774e8a933733303e0f995f.dcm"
1.2.276.0.7230010.3.1.2.8323329.5320.1517874315.422026,"/defaultStorage/fsRetrieve/55/b6/55b6ef4aecd74483a312d6da254bc876.dcm"
1.2.276.0.7230010.3.1.2.8323329.26618.1517874473.242173,"/defaultStorage/fsRetrieve/3b/47/3b47d021f4ef4a82851205878b64f3ac.dcm"
1.2.276.0.7230010.3.1.2.8323329.4026.1517874305.465145,"/defaultStorage/fsRetrieve/e8/c2/e8c21b6c390b476db6ad5f8cd1e3dfad.dcm"
1.2.276.0.7230010.3.1.2.8323329.25301.1517874464.176246,"/defaultStorage/fsRetrieve/8c/d2/8cd23da471e346fe8a37160543a6fef5.dcm"
1.2.276.0.7230010.3.1.2.8323329.22096.1517874438.841818,"/defaultStorage/fsRetrieve/07/19/07194c6fefbd45988f53ed8b0fea19bc.dcm"
1.2.276.0.7230010.3.1.2.8323329.27531.1517874478.994460,"/defaultStorage/fsRetrieve/14/18/1418e7a00de140518325f9995cf3e4ca.dcm"
1.2.276.0.7230010.3.1.2.8323329.29977.1517874494.858724,"/defaultStorage/fsRetrieve/2f/bf/2fbf2594ed4f45d6affe04c85ab355c5.dcm"
1.2.276.0.7230010.3.1.2.8323329.21671.1517874435.432082,"/defaultStorage/fsRetrieve/db/e6/dbe61ccd2b1d4f3bb08962291ff8c543.dcm"
1.2.276.0.7230010.3.1.2.8323329.6171.1517874324.132204,"/defaultStorage/fsRetrieve/b0/a8/b0a8c5a6c8a84d8886e0abf53732903e.dcm"
1.2.276.0.7230010.3.1.2.8323329.22252.1517874439.747124,"/defaultStorage/fsRetrieve/8c/03/8c03c6bbc0234c3f9571f1d2d974004a.dcm"
1.2.276.0.7230010.3.1.2.8323329.18836.1517874413.857714,"/defaultStorage/fsRetrieve/5c/23/5c23238d0fe441bea58ef4162414ac3a.dcm"
1.2.276.0.7230010.3.1.2.8323329.23345.1517874447.538976,"/defaultStorage/fsRetrieve/bc/fd/bcfd6fa13f6b4c7190bda6cf546b2039.dcm"
1.2.276.0.7230010.3.1.2.8323329.28450.1517874485.246625,"/defaultStorage/fsRetrieve/e0/97/e0974ce2cf8e4304a8178b47ad4ddc75.dcm"
1.2.276.0.7230010.3.1.2.8323329.2431.1517874296.471185,"/defaultStorage/fsRetrieve/2a/72/2a72fcdb89bd4b7db4cd1328f6987908.dcm"
1.2.276.0.7230010.3.1.2.8323329.22381.1517874440.585723,"/defaultStorage/fsRetrieve/e2/ab/e2ab8ae8671049c29f2da121550217cd.dcm"
1.2.276.0.7230010.3.1.2.8323329.19173.1517874415.770642,"/defaultStorage/fsRetrieve/8b/d8/8bd8bc2d40b34dc1a5bfec64a03c3b70.dcm"
1.2.276.0.7230010.3.1.2.8323329.26399.1517874471.271086,"/defaultStorage/fsRetrieve/4c/f6/4cf64791b747480a8ee5dd946d5c0b39.dcm"
1.2.276.0.7230010.3.1.2.8323329.9601.1517874343.952084,"/defaultStorage/fsRetrieve/22/60/2260a121ba87469394712714cd0b122e.dcm"
1.2.276.0.7230010.3.1.2.8323329.25707.1517874467.219718,"/defaultStorage/fsRetrieve/ea/a0/eaa0ed706c7946b8b450b8dce2d69bf7.dcm"
1.2.276.0.7230010.3.1.2.8323329.9368.1517874342.644900,"/defaultStorage/fsRetrieve/fe/93/fe93a5d7900c49219ca03084af10db43.dcm"
1.2.276.0.7230010.3.1.2.8323329.21961.1517874438.90491,"/defaultStorage/fsRetrieve/e3/a2/e3a2eaa029d04b4f9fd20860dea5c3ef.dcm"
1.2.276.0.7230010.3.1.2.8323329.8138.1517874335.744869,"/defaultStorage/fsRetrieve/e6/3f/e63fe7ec98004c32a229a4caadf741c7.dcm"
1.2.276.0.7230010.3.1.2.8323329.18495.1517874410.952952,"/defaultStorage/fsRetrieve/fe/7f/fe7fd0443aaa41538ab3b83b556d2307.dcm"
1.2.276.0.7230010.3.1.2.8323329.29607.1517874492.776484,"/defaultStorage/fsRetrieve/77/19/771999afc77e4423b4169e61b660c1c9.dcm"
1.2.276.0.7230010.3.1.2.8323329.9626.1517874344.54980,"/defaultStorage/fsRetrieve/7b/34/7b34d6145fd84033a13ed08ab3ddee6c.dcm"
1.2.276.0.7230010.3.1.2.8323329.7862.1517874334.52159,"/defaultStorage/fsRetrieve/ed/d0/edd05a66ca054080939fc51a1e5993e2.dcm"
1.2.276.0.7230010.3.1.2.8323329.5413.1517874316.166709,"/defaultStorage/fsRetrieve/04/b1/04b10b1f5b0f4d628e6f286edff37e5e.dcm"
1.2.276.0.7230010.3.1.2.8323329.5498.1517874316.680984,"/defaultStorage/fsRetrieve/9c/cf/9ccf82406574496fa0134c1bc30e2193.dcm"
1.2.276.0.7230010.3.1.2.8323329.30768.1517874504.311007,"/defaultStorage/fsRetrieve/31/09/3109d4aef35e4254ad26f74974e24ca1.dcm"
1.2.276.0.7230010.3.1.2.8323329.9896.1517874345.575461,"/defaultStorage/fsRetrieve/76/6b/766bd87d99994de0a54090d1767b6bfb.dcm"
1.2.276.0.7230010.3.1.2.8323329.11310.1517874357.754996,"/defaultStorage/fsRetrieve/1d/a4/1da48b89adc84deeac5606c08536f2c1.dcm"
1.2.276.0.7230010.3.1.2.8323329.11590.1517874359.437182,"/defaultStorage/fsRetrieve/5f/c0/5fc04a8d9914446e9be38c1c2ff6f8d3.dcm"
1.2.276.0.7230010.3.1.2.8323329.24899.1517874459.164498,"/defaultStorage/fsRetrieve/4e/10/4e10857945f54c958894e639a944da2b.dcm"
1.2.276.0.7230010.3.1.2.8323329.28939.1517874488.656827,"/defaultStorage/fsRetrieve/55/3f/553f0a94c20446b0aebbb257295e77a9.dcm"
1.2.276.0.7230010.3.1.2.8323329.12257.1517874363.946407,"/defaultStorage/fsRetrieve/aa/4a/aa4a0a9513ec41c2ba4a29002969849e.dcm"
1.2.276.0.7230010.3.1.2.8323329.31131.1517874506.308078,"/defaultStorage/fsRetrieve/7f/8d/7f8dcb1f045a4329b181ae495d493d62.dcm"
1.2.276.0.7230010.3.1.2.8323329.17326.1517874403.501462,"/defaultStorage/fsRetrieve/e7/be/e7be51a9042c449889ecf1d206a7d6ba.dcm"
1.2.276.0.7230010.3.1.2.8323329.20672.1517874429.185930,"/defaultStorage/fsRetrieve/e6/07/e607b6ed2f4a4ede8d5f80d36ec8b726.dcm"
1.2.276.0.7230010.3.1.2.8323329.26473.1517874472.390772,"/defaultStorage/fsRetrieve/f3/89/f389e005252a4db6ba1b5309aa119c47.dcm"
1.2.276.0.7230010.3.1.2.8323329.26992.1517874475.171734,"/defaultStorage/fsRetrieve/05/36/05369d4010fc4b5e99c0d62f9c5e44d8.dcm"
1.2.276.0.7230010.3.1.2.8323329.19764.1517874419.685792,"/defaultStorage/fsRetrieve/c2/12/c212b837952b4ba1bcf0a1faaf343c98.dcm"
1.2.276.0.7230010.3.1.2.8323329.27710.1517874479.996016,"/defaultStorage/fsRetrieve/6a/3e/6a3e57140efb469e920c259f7a2dc66e.dcm"
1.2.276.0.7230010.3.1.2.8323329.1742.1517874292.583584,"/defaultStorage/fsRetrieve/77/33/773365cb7ff54f79a7043abfaa0ea04a.dcm"
1.2.276.0.7230010.3.1.2.8323329.18085.1517874408.489687,"/defaultStorage/fsRetrieve/24/e2/24e24f58f3a64c7299fddb1c52cc4d91.dcm"
1.2.276.0.7230010.3.1.2.8323329.26161.1517874469.724340,"/defaultStorage/fsRetrieve/8e/29/8e2952dd42d94629a56680e524f6c432.dcm"
1.2.276.0.7230010.3.1.2.8323329.13867.1517874375.255020,"/defaultStorage/fsRetrieve/e9/6a/e96a0622db3a40dd9f09224056c67c18.dcm"
1.2.276.0.7230010.3.1.2.8323329.10027.1517874346.402826,"/defaultStorage/fsRetrieve/e8/f8/e8f88b53c8014724a4ceb49f7251356c.dcm"
1.2.276.0.7230010.3.1.2.8323329.30983.1517874505.415525,"/defaultStorage/fsRetrieve/04/05/0405278d828540d88993304c9c2bca51.dcm"
1.2.276.0.7230010.3.1.2.8323329.30779.1517874504.359814,"/defaultStorage/fsRetrieve/6d/76/6d767f54b6794d209b087271868eadbb.dcm"
1.2.276.0.7230010.3.1.2.8323329.5924.1517874319.65950,"/defaultStorage/fsRetrieve/a0/29/a02940b10ce845c0a6ddfffd3c55011d.dcm"
1.2.276.0.7230010.3.1.2.8323329.5659.1517874317.473606,"/defaultStorage/fsRetrieve/db/e8/dbe864e13e7249aba7990feaabb50ff0.dcm"
1.2.276.0.7230010.3.1.2.8323329.18400.1517874410.310140,"/defaultStorage/fsRetrieve/0f/a2/0fa20257b47a4319b84578df3a0d2c6c.dcm"
1.2.276.0.7230010.3.1.2.8323329.26501.1517874472.581824,"/defaultStorage/fsRetrieve/4b/8c/4b8c23266d69400890d9edc3974a4541.dcm"
1.2.276.0.7230010.3.1.2.8323329.9874.1517874345.436959,"/defaultStorage/fsRetrieve/25/bf/25bfdbcd94af4cb1b1aa0162254535d6.dcm"
1.2.276.0.7230010.3.1.2.8323329.27051.1517874475.669537,"/defaultStorage/fsRetrieve/59/9e/599ea4429d814eac9e12f8792478abd2.dcm"
1.2.276.0.7230010.3.1.2.8323329.26939.1517874474.937575,"/defaultStorage/fsRetrieve/9d/b2/9db25e68162548d5975c667ba330ba68.dcm"
1.2.276.0.7230010.3.1.2.8323329.17422.1517874403.993454,"/defaultStorage/fsRetrieve/8e/52/8e52d001719d480c986a276f10459e15.dcm"
1.2.276.0.7230010.3.1.2.8323329.12271.1517874364.55400,"/defaultStorage/fsRetrieve/1b/3d/1b3d907121af416a9d7d81b02ae783df.dcm"
1.2.276.0.7230010.3.1.2.8323329.7306.1517874330.879618,"/defaultStorage/fsRetrieve/c8/38/c838204e0e0b4e36a7b2a9ae2f4983ed.dcm"
1.2.276.0.7230010.3.1.2.8323329.28791.1517874487.860285,"/defaultStorage/fsRetrieve/b5/09/b50997cce64a47afae2a31a23e22443e.dcm"
1.2.276.0.7230010.3.1.2.8323329.27618.1517874479.498254,"/defaultStorage/fsRetrieve/3c/3f/3c3f56a2fe8e42989a3eece03842d90b.dcm"
1.2.276.0.7230010.3.1.2.8323329.13714.1517874374.239027,"/defaultStorage/fsRetrieve/71/48/714833a9a6254e3a83648b846342ff69.dcm"
1.2.276.0.7230010.3.1.2.8323329.3077.1517874300.39073,"/defaultStorage/fsRetrieve/d5/32/d532c834e23e4ceb9e44598ad6c0e777.dcm"
1.2.276.0.7230010.3.1.2.8323329.11357.1517874358.5734,"/defaultStorage/fsRetrieve/3f/8f/3f8f102a0a9e4680870d78622fb2a6d2.dcm"
1.2.276.0.7230010.3.1.2.8323329.19865.1517874420.271781,"/defaultStorage/fsRetrieve/0b/ef/0bef4dca1c8e4ca384277ca2b6189bca.dcm"
1.2.276.0.7230010.3.1.2.8323329.12549.1517874365.692424,"/defaultStorage/fsRetrieve/11/38/1138d1f9525343bcb5e934f30285b90b.dcm"
1.2.276.0.7230010.3.1.2.8323329.1722.1517874292.474049,"/defaultStorage/fsRetrieve/8f/ca/8fca25ddea0443cf969ff89075de288e.dcm"
1.2.276.0.7230010.3.1.2.8323329.18544.1517874411.346523,"/defaultStorage/fsRetrieve/4e/f2/4ef2b6e24710481589d8aa529db0ca33.dcm"
1.2.276.0.7230010.3.1.2.8323329.28179.1517874483.768233,"/defaultStorage/fsRetrieve/08/bc/08bc742baa3841e6a52c53b8a0ab4f35.dcm"
1.2.276.0.7230010.3.1.2.8323329.3318.1517874301.458802,"/defaultStorage/fsRetrieve/15/a1/15a17881bcf34fada7f64005f282e46a.dcm"
1.2.276.0.7230010.3.1.2.8323329.4443.1517874307.759229,"/defaultStorage/fsRetrieve/cd/70/cd708053975e4d7f81eeb92d9f1da3b7.dcm"
1.2.276.0.7230010.3.1.2.8323329.13730.1517874374.334468,"/defaultStorage/fsRetrieve/e2/cc/e2cc73f5594548f8a25d1f213b8aaa31.dcm"
1.2.276.0.7230010.3.1.2.8323329.18241.1517874409.410756,"/defaultStorage/fsRetrieve/8f/11/8f11f01d411744058cb2ec68049e6d51.dcm"
1.2.276.0.7230010.3.1.2.8323329.10000.1517874346.154859,"/defaultStorage/fsRetrieve/b8/bf/b8bfd859549e4965823e9d447bc24ad8.dcm"
1.2.276.0.7230010.3.1.2.8323329.28626.1517874486.327482,"/defaultStorage/fsRetrieve/81/4f/814f992e0be44d6fbd54b94a9a828722.dcm"
1.2.276.0.7230010.3.1.2.8323329.27226.1517874477.243564,"/defaultStorage/fsRetrieve/2b/8d/2b8dca6a2d634f359bffab9cc0657d82.dcm"
1.2.276.0.7230010.3.1.2.8323329.4618.1517874308.717048,"/defaultStorage/fsRetrieve/c3/f9/c3f97ae9b4854a48910e83de94ab0b77.dcm"
1.2.276.0.7230010.3.1.2.8323329.17920.1517874407.547560,"/defaultStorage/fsRetrieve/22/d6/22d661907be64eeab9c24096bbf4b7a5.dcm"
1.2.276.0.7230010.3.1.2.8323329.21487.1517874434.471711,"/defaultStorage/fsRetrieve/7c/ac/7cac9267cf5444acbdbe82e68d32ea17.dcm"
1.2.276.0.7230010.3.1.2.8323329.3715.1517874303.699906,"/defaultStorage/fsRetrieve/1b/2b/1b2bd5cdb80a488397e843be1422fa65.dcm"
1.2.276.0.7230010.3.1.2.8323329.28005.1517874482.663398,"/defaultStorage/fsRetrieve/dd/ae/ddae52479afc45b28f6097cfca7b4718.dcm"
1.2.276.0.7230010.3.1.2.8323329.14858.1517874382.233257,"/defaultStorage/fsRetrieve/9a/6f/9a6f5748e2d0462ca36b35600d2862c8.dcm"
1.2.276.0.7230010.3.1.2.8323329.10697.1517874353.585448,"/defaultStorage/fsRetrieve/55/df/55dfbdd8aaaf43c0b8b1a5e685c483a2.dcm"
1.2.276.0.7230010.3.1.2.8323329.3486.1517874302.254556,"/defaultStorage/fsRetrieve/b3/c7/b3c7a876975c4b23843f528138db72ac.dcm"
1.2.276.0.7230010.3.1.2.8323329.1935.1517874293.679582,"/defaultStorage/fsRetrieve/ac/7a/ac7abb5864bc4f24b713becf6ef10fb6.dcm"
1.2.276.0.7230010.3.1.2.8323329.15700.1517874391.331624,"/defaultStorage/fsRetrieve/42/3a/423af0e3b34a4bae9d708d0d55e7953e.dcm"
1.2.276.0.7230010.3.1.2.8323329.29480.1517874492.88390,"/defaultStorage/fsRetrieve/f4/07/f407dc55b6b64751830e0d095c237410.dcm"
1.2.276.0.7230010.3.1.2.8323329.31471.1517874509.105615,"/defaultStorage/fsRetrieve/36/4f/364fc468f8f6437fb67c985269d2ad8d.dcm"
1.2.276.0.7230010.3.1.2.8323329.9965.1517874345.954554,"/defaultStorage/fsRetrieve/35/f2/35f250cf50c2472f8e6db823100b6d64.dcm"
1.2.276.0.7230010.3.1.2.8323329.5677.1517874317.563536,"/defaultStorage/fsRetrieve/84/56/845612de015c4d7a909bfffde7cba3f4.dcm"
1.2.276.0.7230010.3.1.2.8323329.5116.1517874311.463773,"/defaultStorage/fsRetrieve/30/63/3063833fa9b84a6a933499810daeef84.dcm"
1.2.276.0.7230010.3.1.2.8323329.5940.1517874319.154822,"/defaultStorage/fsRetrieve/13/ac/13acb8238d5a497d8738b7723ab1b93a.dcm"
1.2.276.0.7230010.3.1.2.8323329.24643.1517874455.840020,"/defaultStorage/fsRetrieve/e2/d4/e2d421bbd19d4ed4a4c16cb142cc1e02.dcm"
1.2.276.0.7230010.3.1.2.8323329.3300.1517874301.371056,"/defaultStorage/fsRetrieve/fd/b9/fdb9f56226f5417cb7dda94d5f6a8f2d.dcm"
1.2.276.0.7230010.3.1.2.8323329.12492.1517874365.326765,"/defaultStorage/fsRetrieve/d0/32/d032d48de9764536a6541c6ec309910e.dcm"
1.2.276.0.7230010.3.1.2.8323329.29233.1517874490.365524,"/defaultStorage/fsRetrieve/de/0a/de0abe30dcbe4095af5249ce3abd2c31.dcm"
1.2.276.0.7230010.3.1.2.8323329.2186.1517874295.119695,"/defaultStorage/fsRetrieve/59/2f/592fec29aa4d4dd0a0157c22ad8839a1.dcm"
1.2.276.0.7230010.3.1.2.8323329.28307.1517874484.468314,"/defaultStorage/fsRetrieve/c9/2a/c92aff1ad1624b71bc5060f289771026.dcm"
1.2.276.0.7230010.3.1.2.8323329.14569.1517874380.272870,"/defaultStorage/fsRetrieve/88/fa/88fad720e93b46beb92bb9111fc9fee6.dcm"
1.2.276.0.7230010.3.1.2.8323329.5945.1517874319.178471,"/defaultStorage/fsRetrieve/79/1b/791b0829c22240bb83f16998f7447b50.dcm"
1.2.276.0.7230010.3.1.2.8323329.19778.1517874419.750590,"/defaultStorage/fsRetrieve/99/5c/995c26c90aae4a02a5d1836dc964d45f.dcm"
1.2.276.0.7230010.3.1.2.8323329.8608.1517874338.399978,"/defaultStorage/fsRetrieve/32/96/3296da45870b4cc8bc1c00c86a9636fa.dcm"
1.2.276.0.7230010.3.1.2.8323329.14138.1517874377.791290,"/defaultStorage/fsRetrieve/db/af/dbaf2de63dd541c1b6a5a651b480f93d.dcm"
1.2.276.0.7230010.3.1.2.8323329.8204.1517874336.108552,"/defaultStorage/fsRetrieve/0b/33/0b3317a365b649428f2a0b7ad643dfb5.dcm"
1.2.276.0.7230010.3.1.2.8323329.5969.1517874319.319867,"/defaultStorage/fsRetrieve/22/29/2229760647c240da96d35801802b9027.dcm"
1.2.276.0.7230010.3.1.2.8323329.9897.1517874345.588368,"/defaultStorage/fsRetrieve/00/77/0077057c255b424d8d0cdc995b1e2f1d.dcm"
1.2.276.0.7230010.3.1.2.8323329.15193.1517874384.248669,"/defaultStorage/fsRetrieve/31/34/31345a8ee90a4c37a4480d42161f8b1e.dcm"
1.2.276.0.7230010.3.1.2.8323329.23165.1517874445.996039,"/defaultStorage/fsRetrieve/b6/de/b6de530e033f468eaa4b7ddec71f65ba.dcm"
1.2.276.0.7230010.3.1.2.8323329.1675.1517874292.242018,"/defaultStorage/fsRetrieve/7c/30/7c30111037494b4d80f78488f4a947e6.dcm"
1.2.276.0.7230010.3.1.2.8323329.20414.1517874427.929107,"/defaultStorage/fsRetrieve/e1/cf/e1cf44c3d6f84899b9044038f6954ddc.dcm"
1.2.276.0.7230010.3.1.2.8323329.31295.1517874507.989582,"/defaultStorage/fsRetrieve/c1/02/c1024af0f73643ce9b02015f3ea648e9.dcm"
1.2.276.0.7230010.3.1.2.8323329.2308.1517874295.816815,"/defaultStorage/fsRetrieve/63/fb/63fb6b3602114e8caa4bae7ca552562a.dcm"
1.2.276.0.7230010.3.1.2.8323329.8609.1517874338.411195,"/defaultStorage/fsRetrieve/23/9e/239eda316e8e4c738e5decd631aa0346.dcm"
1.2.276.0.7230010.3.1.2.8323329.16597.1517874398.466660,"/defaultStorage/fsRetrieve/67/68/6768415fced14bb48dbef9a0539cba7c.dcm"
1.2.276.0.7230010.3.1.2.8323329.24122.1517874452.678178,"/defaultStorage/fsRetrieve/ea/9a/ea9a5a96b1d74b4c87e131fa12b71158.dcm"
1.2.276.0.7230010.3.1.2.8323329.1623.1517874291.855756,"/defaultStorage/fsRetrieve/be/33/be331fec6cb5471fbf03ac31d5eee628.dcm"
1.2.276.0.7230010.3.1.2.8323329.11700.1517874360.38354,"/defaultStorage/fsRetrieve/f9/42/f942eb8a956547578207bbe00e73eb79.dcm"
1.2.276.0.7230010.3.1.2.8323329.1752.1517874292.676354,"/defaultStorage/fsRetrieve/31/2c/312c32c17dc94dd08cbcce6e873f6024.dcm"
1.2.276.0.7230010.3.1.2.8323329.23268.1517874447.138437,"/defaultStorage/fsRetrieve/f1/70/f170c76b69a243088561813c713b6c61.dcm"
1.2.276.0.7230010.3.1.2.8323329.6886.1517874328.391885,"/defaultStorage/fsRetrieve/39/26/39264119f903483b990c9c220bec878f.dcm"
1.2.276.0.7230010.3.1.2.8323329.29633.1517874492.929238,"/defaultStorage/fsRetrieve/3a/68/3a68baa7cd624b969d4b9c549d94e1ad.dcm"
1.2.276.0.7230010.3.1.2.8323329.1494.1517874291.238678,"/defaultStorage/fsRetrieve/53/76/53764aaf942c4575a312e3446800bbc1.dcm"
